   54953.0388158387       1.011071177492440E-004  2.477909948883614E-005
   54953.0592501788       2.036609373656795E-004  2.506546466516884E-005
   54953.0796844190       1.627722825481293E-004  2.510325876388221E-005
   54953.1001188591       1.636178381867470E-004  2.499922315755314E-005
   54953.1205531992       1.305807714435669E-004  2.512160378531573E-005
   54953.1409874393       1.942390316764797E-004  2.500575349121524E-005
   54953.1614217795       1.782338713713916E-004  2.503254020843550E-005
   54953.1818562197       1.624702983913373E-004  2.502403031554306E-005
   54953.2022904598       2.252226061543183E-004  2.501143412580362E-005
   54953.2227248000       1.950845873153195E-004  2.502222954331955E-005
   54953.2635934804       2.738420553836107E-004  2.503374379519287E-005
   54953.2840278205       2.705806264911015E-004  2.516963850887433E-005
   54953.3044621607       2.908739618214806E-004  2.516475596473916E-005
   54953.3248965009       2.334969720478863E-004  2.516790777692155E-005
   54953.3453308411       2.071639535834446E-004  2.521578030195849E-005
   54953.3657651814       2.156799068024906E-004  2.517414873367568E-005
   54953.4066338618       2.726341187566650E-004  2.523633712141473E-005
   54953.4270682021       2.368187977717096E-004  2.520889239428271E-005
   54953.4475026423       2.094590331744861E-004  2.523806601020250E-005
   54953.4679368825       2.641181655376190E-004  2.524484517114216E-005
   54953.4883712228       2.646013401883529E-004  2.524211728691413E-005
   54953.5088054630       2.488981640398347E-004  2.527452934377220E-005
   54953.5292399033       2.419525284356183E-004  2.525914444535910E-005
   54953.5496742436       2.525219739202278E-004  2.529390469445130E-005
   54953.5701085838       3.442043638952619E-004  2.528477549811249E-005
   54953.5905429241       3.222199172874252E-004  2.528937050850470E-005
   54953.6109772644       2.557834028127370E-004  2.529768502590514E-005
   54953.6314116047       2.258265744676802E-004  2.529527416606037E-005
   54953.6518458450       2.318058607704288E-004  2.530277031819240E-005
   54953.6722802853       1.956281587973674E-004  2.530719207107284E-005
   54953.6927146256       2.399594330013688E-004  2.532432244675887E-005
   54953.7131488659       2.387514963746451E-004  2.531408366507866E-005
   54953.7335833063       1.942390316764797E-004  2.532350223832544E-005
   54953.7540176466       2.111501444519437E-004  2.531909338760014E-005
   54953.7744518869       1.935268369169796E-004  2.530644005974511E-005
   54953.7948862272       3.337622265493501E-004  2.526164377712478E-005
   54953.8153206675       1.956817351511653E-004  2.525765701118881E-005
   54953.8357550079       4.135169833686669E-004  2.523802914690212E-005
   54953.8561892482       2.960196438722695E-004  2.526501123961439E-005
   54953.8766236886       1.776305604269668E-004  2.525965315890433E-005
   54953.8970580290       3.308367173610050E-004  2.527563892911360E-005
   54953.9174922693       2.307145313312775E-004  2.529483733595088E-005
   54953.9379266096       4.017410005796584E-004  2.534613630475803E-005
   54953.9583610500       2.928066604244162E-004  2.536856946620356E-005
   54953.9787952904       1.694763308268676E-004  2.537774658483286E-005
   54953.9992296308       3.373191251225816E-004  2.537789588119940E-005
   54954.0196639711       2.133848272114491E-004  2.539050681625899E-005
   54954.0400984115       2.095194300058001E-004  2.538411287680828E-005
   54954.0605327519       2.229275265632769E-004  2.538626753671542E-005
   54954.0809669923       2.459991161354314E-004  2.540565947587970E-005
   54954.1014014327       2.992691213778986E-004  2.539228178417223E-005
   54954.1422700135       2.390534805312150E-004  2.541174560677224E-005
   54954.1627043539       3.412449191597666E-004  2.538559662464853E-005
   54954.1831387943       3.118920591280716E-004  2.541373806815771E-005
   54954.2035730347       3.106841225013479E-004  2.540053916345708E-005
   54954.2240073751       2.779490399147377E-004  2.540556916079377E-005
   54954.2444418156       2.144115733442309E-004  2.542114943469887E-005
   54954.2648760560       4.494156440908448E-004  2.537860181340165E-005
   54954.2853103964       3.440231734013199E-004  2.540871360031608E-005
   54954.3057447368       3.069395189581048E-004  2.539177675695704E-005
   54954.3261790773       3.088118207297263E-004  2.537874189394309E-005
   54954.3466134177       3.710809538419735E-004  2.539879184301912E-005
   54954.3670477581       2.649033243451449E-004  2.540421259133983E-005
   54954.3874820985       3.147307102011609E-004  2.535264267727489E-005
   54954.4079164390       2.809688814817690E-004  2.541081849476771E-005
   54954.4283507795       2.876729297605074E-004  2.534643489749110E-005
   54954.4487850198       2.389930836999010E-004  2.540096677774147E-005
   54954.4692194603       4.149894502265550E-004  2.536268239713306E-005
   54954.4896538008       3.532638885963557E-004  2.536463799521816E-005
   54954.5100880412       2.882768980738692E-004  2.539423553909230E-005
   54954.5305224816       3.384666649179913E-004  2.538377557760982E-005
   54954.5509568221       3.355676170135879E-004  2.535843021543437E-005
   54954.5713911625       2.844115008682202E-004  2.539492303964437E-005
   54954.5918254030       3.420904747983844E-004  2.531789348717281E-005
   54954.6122598434       3.020473756196740E-004  2.537593106728921E-005
   54954.6326941839       3.587600002483704E-004  2.536353025304177E-005
   54954.6531284243       3.949980990527457E-004  2.533346823158285E-005
   54954.6735628648       3.543510315606735E-004  2.539923604578869E-005
   54954.6939972052       2.805461036623491E-004  2.535241043848250E-005
   54954.7144314457       3.548946030427214E-004  2.537984594978943E-005
   54954.7348657862       4.991826331155469E-004  2.538628781153063E-005
