   54953.0391945399      -4.416869410536727E-003  1.818828649770830E-005
   54953.0596288703      -4.537297080780829E-003  1.825711179119977E-005
   54953.0800631006      -4.490282179923506E-003  1.831590914985260E-005
   54953.1004975309      -4.219425275933191E-003  1.823017488157594E-005
   54953.1209318611      -2.661301701854226E-003  1.827776980506531E-005
   54953.1413660913       4.182569730623900E-006  1.823154300423693E-005
   54953.1618004214       2.399517860386836E-006  1.825933312877064E-005
   54953.1822348516      -2.598818402469042E-006  1.825444576057113E-005
   54953.2026690816      -2.282317667052333E-005  1.832199016783877E-005
   54953.2231034117      -1.642805115991583E-005  1.826228214589060E-005
   54953.2435378417      -5.119286751290221E-006  1.837659804978945E-005
   54953.2639720717      -3.325455871284757E-005  1.827174198002864E-005
   54953.2844064016       2.082972675580512E-006  1.835836988985680E-005
   54953.3252750614       2.342371410324849E-005  1.832018586299193E-005
   54953.3457093912       6.647742019088320E-006  1.835954013474567E-005
   54953.3661437210      -3.979667385782677E-005  1.829702352506421E-005
   54953.3865781507      -2.693553228699434E-005  1.837340647281980E-005
   54953.4274467101       1.457118374655884E-005  1.830486842125560E-005
   54953.4478811398       2.269883729783238E-005  1.834984625162986E-005
   54953.4683153694       1.187065748299144E-005  1.837945344731829E-005
   54953.4887496990      -1.531329534463816E-005  1.836731268852575E-005
   54953.5091839285      -2.189525648336382E-006  1.834876749861412E-005
   54953.5296183580      -5.780020280352312E-006  1.837436394591069E-005
   54953.5500526874      -1.753466577398321E-005  1.839777522684205E-005
   54953.5704870168       1.188572035967615E-005  1.839450279658917E-005
   54953.5909213462       1.018973419800743E-005  1.840421157373084E-005
   54953.6113556756       2.204956742395759E-005  1.844490843552981E-005
   54953.6522242342       2.476441271157095E-005  1.840387539429004E-005
   54953.6726586634       2.513620503892943E-005  1.844572122379808E-005
   54953.6930929925      -1.786612450706189E-006  1.840600736770577E-005
   54953.7135272217       4.288859052655090E-005  1.844404458203003E-005
   54953.7339616508       3.021035400677018E-005  1.843002930369731E-005
   54953.7543959798       2.041139777888965E-005  1.845476828064805E-005
   54953.7748302089       2.348254432926115E-005  1.845608746579550E-005
   54953.7952645379       3.503388354690887E-005  1.844711062363887E-005
   54953.8565675247       1.570875313888279E-005  1.843645075656025E-005
   54953.8770019535      -2.418249726063651E-005  1.846871759972339E-005
   54953.8974362823      -5.923944920064674E-005  1.846418130499053E-005
   54953.9178705111      -8.115876105986613E-005  1.846992401581791E-005
   54953.9383048397      -1.101635620142642E-004  1.847667313724973E-005
   54953.9587392685      -8.776433590359770E-005  1.844188494828057E-005
   54953.9996078256      -1.061997632784331E-004  1.845380016896725E-005
   54954.0200421543      -3.988782275242804E-005  1.848102644823633E-005
   54954.0404765828       2.401273931457612E-005  1.845543638409369E-005
   54954.0813451397      -1.026176477886239E-005  1.845729600960801E-005
   54954.1017795682       1.439943633532508E-006  1.844525525356052E-005
   54954.1222138965      -2.905845583227614E-005  1.845631938705529E-005
   54954.1426481247       1.884210143766464E-005  1.847321985096857E-005
   54954.1630824530       3.407706788636230E-006  1.844988942332044E-005
   54954.1835168813       7.421503615896726E-006  1.846660903120544E-005
   54954.2039511095       3.231604288629500E-006  1.847310708191564E-005
   54954.2243854377      -6.720499665357673E-006  1.844700849317584E-005
   54954.2448198658       5.169460107065460E-006  1.847542203907763E-005
   54954.2652540939      -9.301538033446319E-006  1.844009553745959E-005
   54954.2856884219       2.262710683346415E-005  1.843122295348396E-005
   54954.3061227499       8.054027214189265E-005  1.842328656541944E-005
   54954.3265570779       4.011510203126971E-006  1.840143490176725E-005
   54954.3469914058       1.239021636659209E-005  1.844336371227650E-005
   54954.3674257337       7.396621641326440E-005  1.846515579982526E-005
   54954.3878600615       5.218985126375644E-005  1.841712682186802E-005
