   54964.0121913431       1.107692216532286E-003  3.845935499119104E-004
   54964.0326260224      -8.436079818251452E-004  3.845876546384580E-004
   54964.0530606015      -1.074136289717975E-003  3.847352037165677E-004
   54964.0734950808      -9.282733453533920E-004  3.844363426198468E-004
   54964.0939296599       1.895474423951882E-004  3.845805468619551E-004
   54964.1143643391       2.552734778848986E-004  3.847679831093810E-004
   54964.1347988181       2.772486328734836E-004  3.845509032528932E-004
   54964.1552333970       4.412441732775108E-004  3.846462310789317E-004
   54964.1756680760      -6.788251007863177E-004  3.845806304828552E-004
   54964.2165371337       8.072431125216717E-005  3.841046185094127E-004
   54964.2369717124      -9.657669949314496E-005  3.844848427418664E-004
   54964.2574063911      -6.011036959904237E-004  3.844949190603205E-004
   54964.2778408698       2.938403992658323E-005  3.846915954172001E-004
   54964.2982754484      -8.311884169625028E-004  3.843941558757798E-004
   54964.3187101270      -1.048095798136361E-003  3.845002707979227E-004
   54964.3391446055      -3.705194935422762E-004  3.843799403227740E-004
   54964.3595791840       2.241433613687782E-004  3.844192003353399E-004
   54964.3800137624      -1.221029912706117E-003  3.844279805298434E-004
   54964.4004483408      -7.649889763371442E-004  3.846409211517796E-004
   54964.4208829190      -3.196991694771611E-004  3.845279493158339E-004
   54964.4413174973      -9.330861069249963E-004  3.846239879195227E-004
   54964.4617520755       4.235481658558804E-004  3.847598300716277E-004
   54964.4821866536       6.696384509716768E-004  3.849418309605513E-004
   54964.5026212316       8.822703215112249E-004  3.847929439480411E-004
   54964.5230557096      -3.713483610559010E-004  3.845622756952977E-004
   54964.5434903876       6.073782147433260E-004  3.848903622965805E-004
   54964.5639249655       1.059731623620053E-003  3.846557638615356E-004
   54964.6047940212       5.697762157605979E-004  3.848767739003249E-004
   54964.6252286990       1.112331087147034E-003  3.848845088335781E-004
   54964.6456631766       6.333640205616886E-004  3.845770765946037E-004
   54964.6660977543       3.068930041243423E-004  3.846115284054177E-004
   54964.6865324318      -3.687772278282431E-005  3.843895567262779E-004
   54964.7274014869      -3.414712637743733E-004  3.847850417729879E-004
   54964.7478360642       8.080474704552643E-005  3.846222736910720E-004
   54964.7682707416      -1.819671351812602E-004  3.848817493438770E-004
   54964.7887052189      -9.742095225837577E-004  3.848304897321563E-004
   54964.8091397961      -2.799058218373451E-004  3.849205076310426E-004
   54964.8295744733       6.048671679557138E-004  3.850900490058612E-004
   54964.8500089505       9.723037138715807E-004  3.850895890909111E-004
   54964.8704435276       7.931625748593962E-004  3.851517612300862E-004
   54964.8908781045       9.687441147714360E-004  3.849920035005715E-004
   54964.9113126815       1.635554760019309E-003  3.848582100605174E-004
   54964.9317472584       2.747516024259822E-003  3.852039824821573E-004
   54964.9521818353       1.944710994462362E-003  3.848738471688238E-004
   54964.9726165120       2.070005042275280E-003  3.852526498459770E-004
   54964.9930509887       2.882994073551526E-003  3.852321627254687E-004
   54965.0134855655       2.686481460235868E-003  3.849544995269064E-004
   54965.0339200421       1.966714870476505E-003  3.852473817292748E-004
   54965.0543547187       2.519532837951033E-003  3.851525556286365E-004
   54965.0747892952       1.921005747084203E-003  3.852754365412362E-004
   54965.0952237715       1.372983707969455E-003  3.849471826981534E-004
   54965.1565276005       2.241618656539934E-004  3.851604159932397E-004
   54965.1769620768      -1.311754912149299E-003  3.848509768526645E-004
   54965.1973967529      -1.334173741938671E-003  3.851215740851740E-004
   54965.2178313291      -1.813399669782889E-003  3.850953589330134E-004
   54965.2587004810      -2.012796154046703E-003  3.848316186143067E-004
   54965.2791350569      -1.371949650639026E-003  3.850932684105125E-004
   54965.2995695329      -1.961930341668139E-003  3.848601333412182E-004
   54965.3200041086      -3.064453336082851E-003  3.850106927717291E-004
   54965.3404387844      -3.004387090365213E-003  3.849437542412520E-004
   54965.3608732601      -2.980688217495753E-003  3.847513007398242E-004
   54965.3813078357      -3.325741696919127E-003  3.849926306573218E-004
   54965.4017425112      -3.014545037641647E-003  3.848836308141277E-004
   54965.4221769868      -2.704665454348887E-003  3.848901950547804E-004
   54965.4426115622      -2.751732782692140E-003  3.848503915063643E-004
   54965.4834808129      -1.955718359144543E-003  3.848706277641725E-004
   54965.5039152882      -1.999085498685105E-003  3.851223684837243E-004
   54965.5243498634      -9.092767171483551E-004  3.852411937826723E-004
   54965.5447844385      -8.507620691383666E-004  3.851446116431333E-004
   54965.5652190136      -2.611684660507319E-004  3.853829312082297E-004
   54965.5856535887      -3.049930488872032E-004  3.853898717429325E-004
   54965.6060881637      -7.079712556645745E-006  3.854748723878169E-004
   54965.6265227386      -1.599386776929279E-005  3.853149056060522E-004
   54965.6469573134       2.173107039498134E-004  3.854515839671574E-004
   54965.6673918882       4.912287682544703E-004  3.854397097993527E-004
   54965.6878264629       1.412898796759876E-004  3.851919410725524E-004
   54965.7082611375       3.403044941326927E-004  3.850652554090012E-004
   54965.7286956122       1.497886685938310E-004  3.852459183635243E-004
   54965.7491301867      -3.453236742356758E-004  3.855429398004444E-004
   54965.7695647612      -1.127368086173752E-003  3.854013696166871E-004
   54965.7899993356      -1.954857505930274E-004  3.854627473573120E-004
   54965.8104339100      -3.263049020008069E-005  3.856623086352427E-004
   54965.8308683843      -2.040908300242616E-004  3.855476643812963E-004
   54965.8513030585       5.286387887395438E-004  3.855346613313411E-004
   54965.8717376327       9.293501658254044E-004  3.855771407485582E-004
   54965.9126067809       1.863614304517869E-003  3.856175714537246E-004
   54965.9330413548       2.196750798788116E-003  3.858413827926651E-004
   54965.9739104026       3.325316435121461E-003  3.857227665459671E-004
   54965.9943450764       2.151212146997095E-003  3.858833186740321E-004
   54966.0147796502       3.090336776166547E-003  3.859583684318124E-004
   54966.0352141238       3.169886768028096E-003  3.859097010679928E-004
   54966.0556487975       2.775457421569261E-003  3.858019555382992E-004
   54966.0965178445       2.570898958916823E-003  3.857946805199962E-004
   54966.1169524179       3.280433951105222E-003  3.859199028177969E-004
   54966.1373870912       2.640939009102450E-003  3.859908133410256E-004
   54966.1578216646       1.767060213685001E-003  3.858226099006075E-004
   54966.1986908109       7.811244297322162E-004  3.857044953793097E-004
   54966.2191253841      -1.336672277933992E-004  3.857329264853213E-004
